Filename,First Score,Score Value
pred/AF-A0A3Q0KKF1-F1-model_v4.pdb.gz_predictions.csv,60.54
pred/AF-A0A3Q0KC98-F1-model_v4.pdb.gz_predictions.csv,59.81
pred/AF-A0A5K4F0B1-F1-model_v4.pdb.gz_predictions.csv,59.7
pred/AF-G4LXQ3-F1-model_v4.pdb.gz_predictions.csv,59.62
pred/AF-A0A3Q0KSW9-F1-model_v4.pdb.gz_predictions.csv,59.27
pred/AF-A0A5K4F352-F1-model_v4.pdb.gz_predictions.csv,59.22
pred/AF-A0A5K4F222-F1-model_v4.pdb.gz_predictions.csv,59.04
pred/AF-A0A5K4F587-F1-model_v4.pdb.gz_predictions.csv,58.07
pred/AF-A0A5K4EM86-F1-model_v4.pdb.gz_predictions.csv,58.06
pred/AF-A0A3Q0KM22-F1-model_v4.pdb.gz_predictions.csv,57.88
pred/AF-A0A3Q0KMB9-F1-model_v4.pdb.gz_predictions.csv,57.8
pred/AF-A0A5K4EBP5-F1-model_v4.pdb.gz_predictions.csv,57.77
pred/AF-A0A3Q0KMJ2-F1-model_v4.pdb.gz_predictions.csv,57.77
pred/AF-A0A5K4F6P0-F1-model_v4.pdb.gz_predictions.csv,57.63
pred/AF-A0A5K4FB76-F1-model_v4.pdb.gz_predictions.csv,57.46
pred/AF-A0A5K4E8E8-F1-model_v4.pdb.gz_predictions.csv,57.19
pred/AF-G4LUW4-F1-model_v4.pdb.gz_predictions.csv,57.17
pred/AF-A0A3Q0KR61-F1-model_v4.pdb.gz_predictions.csv,57.15
pred/AF-A0A5K4FD60-F1-model_v4.pdb.gz_predictions.csv,56.83
pred/AF-A0A3Q0KG70-F1-model_v4.pdb.gz_predictions.csv,56.31
pred/AF-G4VEC4-F1-model_v4.pdb.gz_predictions.csv,56.3
pred/AF-A0A5K4FAN1-F1-model_v4.pdb.gz_predictions.csv,56.17
pred/AF-A0A3Q0KKU2-F1-model_v4.pdb.gz_predictions.csv,55.94
pred/AF-A0A3Q0KHZ5-F1-model_v4.pdb.gz_predictions.csv,55.87
pred/AF-A0A5K4ETC5-F1-model_v4.pdb.gz_predictions.csv,55.79
pred/AF-A0A5K4EQE0-F1-model_v4.pdb.gz_predictions.csv,55.78
pred/AF-G4VDS9-F1-model_v4.pdb.gz_predictions.csv,55.67
pred/AF-A0A5K4FC78-F1-model_v4.pdb.gz_predictions.csv,55.53
pred/AF-A0A5K4FA76-F1-model_v4.pdb.gz_predictions.csv,55.37
pred/AF-A0A5K4F5G7-F1-model_v4.pdb.gz_predictions.csv,55.36
pred/AF-A0A5K4EVU9-F1-model_v4.pdb.gz_predictions.csv,55.19
pred/AF-A0A3Q0KG95-F1-model_v4.pdb.gz_predictions.csv,55.17
pred/AF-A0A3Q0KMQ6-F1-model_v4.pdb.gz_predictions.csv,54.79
pred/AF-A0A3Q0KTS7-F1-model_v4.pdb.gz_predictions.csv,54.71
pred/AF-A0A5K4F9I9-F1-model_v4.pdb.gz_predictions.csv,54.57
pred/AF-A0A5K4FC46-F1-model_v4.pdb.gz_predictions.csv,54.39
pred/AF-A0A5K4EEI8-F1-model_v4.pdb.gz_predictions.csv,54.18
pred/AF-A0A5K4F9J1-F1-model_v4.pdb.gz_predictions.csv,53.81
pred/AF-G4VGT4-F1-model_v4.pdb.gz_predictions.csv,53.65
pred/AF-A0A3Q0KQH8-F1-model_v4.pdb.gz_predictions.csv,53.53
pred/AF-A0A5K4F7E9-F1-model_v4.pdb.gz_predictions.csv,53.47
pred/AF-A0A3Q0KF51-F1-model_v4.pdb.gz_predictions.csv,53.24
pred/AF-A0A5K4F9V7-F1-model_v4.pdb.gz_predictions.csv,53.0
pred/AF-G4VTW0-F1-model_v4.pdb.gz_predictions.csv,52.84
pred/AF-A0A5K4F5T6-F1-model_v4.pdb.gz_predictions.csv,52.64
pred/AF-A0A5K4F550-F1-model_v4.pdb.gz_predictions.csv,51.92
pred/AF-A0A5K4FA44-F1-model_v4.pdb.gz_predictions.csv,51.89
pred/AF-A0A3Q0KBA3-F1-model_v4.pdb.gz_predictions.csv,51.74
pred/AF-G4VA06-F1-model_v4.pdb.gz_predictions.csv,51.38
pred/AF-A0A5K4F2A6-F1-model_v4.pdb.gz_predictions.csv,51.36
pred/AF-G4VPT0-F1-model_v4.pdb.gz_predictions.csv,51.31
pred/AF-A0A5K4FA65-F1-model_v4.pdb.gz_predictions.csv,51.11
pred/AF-E2EAJ0-F1-model_v4.pdb.gz_predictions.csv,50.97
pred/AF-A0A5K4F0V1-F1-model_v4.pdb.gz_predictions.csv,50.85
pred/AF-A0A5K4F1E1-F1-model_v4.pdb.gz_predictions.csv,50.77
pred/AF-A0A3Q0KP03-F1-model_v4.pdb.gz_predictions.csv,50.69
pred/AF-A0A3Q0KF11-F1-model_v4.pdb.gz_predictions.csv,50.63
pred/AF-A0A3Q0KDM8-F1-model_v4.pdb.gz_predictions.csv,50.58
pred/AF-A0A5K4F366-F1-model_v4.pdb.gz_predictions.csv,50.56
pred/AF-A0A3Q0KV01-F1-model_v4.pdb.gz_predictions.csv,50.5
pred/AF-A0A3Q0KLB2-F1-model_v4.pdb.gz_predictions.csv,50.27
pred/AF-A0A5K4FD45-F1-model_v4.pdb.gz_predictions.csv,50.01
pred/AF-G9HW02-F1-model_v4.pdb.gz_predictions.csv,50.0
pred/AF-A0A3Q0KE75-F1-model_v4.pdb.gz_predictions.csv,49.98
pred/AF-A0A3Q0KLZ3-F1-model_v4.pdb.gz_predictions.csv,49.96
pred/AF-A0A5K4F590-F1-model_v4.pdb.gz_predictions.csv,49.82
pred/AF-G4VJL7-F1-model_v4.pdb.gz_predictions.csv,49.53
pred/AF-A0A5K4EWD5-F1-model_v4.pdb.gz_predictions.csv,49.31
pred/AF-A0A3Q0KED4-F1-model_v4.pdb.gz_predictions.csv,49.09
pred/AF-A0A5K4ET32-F1-model_v4.pdb.gz_predictions.csv,49.08
pred/AF-A0A5K4ET18-F1-model_v4.pdb.gz_predictions.csv,48.84
pred/AF-A0A3Q0KNF9-F1-model_v4.pdb.gz_predictions.csv,48.84
pred/AF-A0A3Q0KP42-F1-model_v4.pdb.gz_predictions.csv,48.79
pred/AF-A0A5K4F1B6-F1-model_v4.pdb.gz_predictions.csv,48.71
pred/AF-A0A5K4EY49-F1-model_v4.pdb.gz_predictions.csv,48.53
pred/AF-A0A3Q0KFK3-F1-model_v4.pdb.gz_predictions.csv,48.47
pred/AF-A0A5K4F2B2-F1-model_v4.pdb.gz_predictions.csv,48.46
pred/AF-A0A5K4EKM7-F1-model_v4.pdb.gz_predictions.csv,48.46
pred/AF-A0A5K4ERC3-F1-model_v4.pdb.gz_predictions.csv,48.28
pred/AF-A0A5K4FCT9-F1-model_v4.pdb.gz_predictions.csv,48.2
pred/AF-A0A5K4FBV1-F1-model_v4.pdb.gz_predictions.csv,47.59
pred/AF-A0A5K4FCN8-F1-model_v4.pdb.gz_predictions.csv,47.52
pred/AF-A0A5K4F163-F1-model_v4.pdb.gz_predictions.csv,47.49
pred/AF-A0A5K4EPZ7-F1-model_v4.pdb.gz_predictions.csv,47.42
pred/AF-A0A3Q0KC36-F1-model_v4.pdb.gz_predictions.csv,47.22
pred/AF-A0A3Q0KSD9-F1-model_v4.pdb.gz_predictions.csv,47.19
pred/AF-A0A3Q0KKL2-F1-model_v4.pdb.gz_predictions.csv,47.11
pred/AF-A0A3Q0KRI2-F1-model_v4.pdb.gz_predictions.csv,47.1
pred/AF-G4VPI1-F1-model_v4.pdb.gz_predictions.csv,46.91
pred/AF-A0A3Q0KKP1-F1-model_v4.pdb.gz_predictions.csv,46.8
pred/AF-A0A5K4EFB2-F1-model_v4.pdb.gz_predictions.csv,46.78
pred/AF-A0A3Q0KSP7-F1-model_v4.pdb.gz_predictions.csv,46.71
pred/AF-G4M044-F1-model_v4.pdb.gz_predictions.csv,46.58
pred/AF-A0A3Q0KLN9-F1-model_v4.pdb.gz_predictions.csv,46.49
pred/AF-A0A5K4EMK9-F1-model_v4.pdb.gz_predictions.csv,46.48
pred/AF-A0A3Q0KPX2-F1-model_v4.pdb.gz_predictions.csv,46.03
pred/AF-A0A5K4FEI5-F1-model_v4.pdb.gz_predictions.csv,46.0
pred/AF-A0A5K4FCE6-F1-model_v4.pdb.gz_predictions.csv,45.97
pred/AF-A0A3Q0KSU1-F1-model_v4.pdb.gz_predictions.csv,45.74
pred/AF-G4VJB9-F1-model_v4.pdb.gz_predictions.csv,45.74
pred/AF-A0A3Q0KRS4-F1-model_v4.pdb.gz_predictions.csv,45.67
pred/AF-A0A3Q0KBX9-F1-model_v4.pdb.gz_predictions.csv,45.6
pred/AF-A0A3Q0KLW9-F1-model_v4.pdb.gz_predictions.csv,45.51
pred/AF-A0A3Q0KC34-F1-model_v4.pdb.gz_predictions.csv,45.44
pred/AF-A0A3Q0KKY7-F1-model_v4.pdb.gz_predictions.csv,45.34
pred/AF-T1VXA1-F1-model_v4.pdb.gz_predictions.csv,45.33
pred/AF-A0A5K4F0X7-F1-model_v4.pdb.gz_predictions.csv,45.24
pred/AF-A0A5K4EHC2-F1-model_v4.pdb.gz_predictions.csv,45.1
pred/AF-A0A5K4F873-F1-model_v4.pdb.gz_predictions.csv,44.95
pred/AF-A0A5K4F1R9-F1-model_v4.pdb.gz_predictions.csv,44.93
pred/AF-A0A3Q0KT12-F1-model_v4.pdb.gz_predictions.csv,44.73
pred/AF-A0A3Q0KR35-F1-model_v4.pdb.gz_predictions.csv,44.72
pred/AF-A0A5K4F2U4-F1-model_v4.pdb.gz_predictions.csv,44.7
pred/AF-A0A5K4FAT2-F1-model_v4.pdb.gz_predictions.csv,44.7
pred/AF-G4M023-F1-model_v4.pdb.gz_predictions.csv,44.67
pred/AF-A0A3Q0KM14-F1-model_v4.pdb.gz_predictions.csv,44.61
pred/AF-A0A3Q0KN17-F1-model_v4.pdb.gz_predictions.csv,44.55
pred/AF-A0A5K4FCZ7-F1-model_v4.pdb.gz_predictions.csv,44.42
pred/AF-A0A5K4ESX3-F1-model_v4.pdb.gz_predictions.csv,44.39
pred/AF-A0A5K4F699-F1-model_v4.pdb.gz_predictions.csv,44.32
pred/AF-Q27778-F1-model_v4.pdb.gz_predictions.csv,44.27
pred/AF-G4M0F5-F1-model_v4.pdb.gz_predictions.csv,44.14
pred/AF-A0A3Q0KRI4-F1-model_v4.pdb.gz_predictions.csv,44.11
pred/AF-A0A5K4EN73-F1-model_v4.pdb.gz_predictions.csv,44.05
pred/AF-A0A3Q0KGQ9-F1-model_v4.pdb.gz_predictions.csv,44.03
pred/AF-A0A5K4EL37-F1-model_v4.pdb.gz_predictions.csv,43.95
pred/AF-G4VLI4-F1-model_v4.pdb.gz_predictions.csv,43.87
pred/AF-A0A5K4F7R5-F1-model_v4.pdb.gz_predictions.csv,43.73
pred/AF-A0A3Q0KD80-F1-model_v4.pdb.gz_predictions.csv,43.68
pred/AF-A0A5K4FEF8-F1-model_v4.pdb.gz_predictions.csv,43.67
pred/AF-A0A5K4F2G3-F1-model_v4.pdb.gz_predictions.csv,43.59
pred/AF-A0A3Q0KRY0-F1-model_v4.pdb.gz_predictions.csv,43.45
pred/AF-A0A3Q0KKK1-F1-model_v4.pdb.gz_predictions.csv,43.39
pred/AF-G4LWI3-F1-model_v4.pdb.gz_predictions.csv,43.34
pred/AF-G4VMG7-F1-model_v4.pdb.gz_predictions.csv,43.27
pred/AF-A0A3Q0KGN3-F1-model_v4.pdb.gz_predictions.csv,43.12
pred/AF-A0A5K4F9D3-F1-model_v4.pdb.gz_predictions.csv,43.09
pred/AF-G4VMC2-F1-model_v4.pdb.gz_predictions.csv,42.94
pred/AF-G4V9S9-F1-model_v4.pdb.gz_predictions.csv,42.93
pred/AF-A0A5K4ERR4-F1-model_v4.pdb.gz_predictions.csv,42.84
pred/AF-A0A5K4FBS3-F1-model_v4.pdb.gz_predictions.csv,42.64
pred/AF-A0A5K4EMM8-F1-model_v4.pdb.gz_predictions.csv,42.48
pred/AF-A0A3Q0KPX9-F1-model_v4.pdb.gz_predictions.csv,42.19
pred/AF-G4LUD8-F1-model_v4.pdb.gz_predictions.csv,42.14
pred/AF-A0A5K4EPS1-F1-model_v4.pdb.gz_predictions.csv,42.14
pred/AF-A0A3Q0KQL8-F1-model_v4.pdb.gz_predictions.csv,42.12
pred/AF-A0A5K4EUU6-F1-model_v4.pdb.gz_predictions.csv,42.06
pred/AF-A0A5K4FBC7-F1-model_v4.pdb.gz_predictions.csv,41.89
pred/AF-A0A5K4F1Z4-F1-model_v4.pdb.gz_predictions.csv,41.88
pred/AF-G4V8Y8-F1-model_v4.pdb.gz_predictions.csv,41.82
pred/AF-A0A5K4FBR5-F1-model_v4.pdb.gz_predictions.csv,41.81
pred/AF-A0A3Q0KR19-F1-model_v4.pdb.gz_predictions.csv,41.71
pred/AF-G4VH15-F1-model_v4.pdb.gz_predictions.csv,41.69
pred/AF-A0A3Q0KTI4-F1-model_v4.pdb.gz_predictions.csv,41.65
pred/AF-G4VCL1-F1-model_v4.pdb.gz_predictions.csv,41.6
pred/AF-A0A5K4F5M2-F1-model_v4.pdb.gz_predictions.csv,41.58
pred/AF-G4VK90-F1-model_v4.pdb.gz_predictions.csv,41.47
pred/AF-A0A5K4EGT7-F1-model_v4.pdb.gz_predictions.csv,41.39
pred/AF-A0A5K4EJL2-F1-model_v4.pdb.gz_predictions.csv,41.33
pred/AF-G4VTC3-F1-model_v4.pdb.gz_predictions.csv,41.32
pred/AF-A0A5K4EPK2-F1-model_v4.pdb.gz_predictions.csv,41.26
pred/AF-G4V636-F1-model_v4.pdb.gz_predictions.csv,41.25
pred/AF-A0A5K4EA57-F1-model_v4.pdb.gz_predictions.csv,41.22
pred/AF-A0A5K4F0H7-F1-model_v4.pdb.gz_predictions.csv,41.22
pred/AF-A0A3Q0KSA0-F1-model_v4.pdb.gz_predictions.csv,41.21
pred/AF-A0A5K4FC33-F1-model_v4.pdb.gz_predictions.csv,41.16
pred/AF-A0A3Q0KQW9-F1-model_v4.pdb.gz_predictions.csv,41.09
pred/AF-G4LZH0-F1-model_v4.pdb.gz_predictions.csv,41.07
pred/AF-G4VCW4-F1-model_v4.pdb.gz_predictions.csv,41.06
pred/AF-A0A5K4EXN7-F1-model_v4.pdb.gz_predictions.csv,40.99
pred/AF-G4VKA6-F1-model_v4.pdb.gz_predictions.csv,40.89
pred/AF-A0A3Q0KPP5-F1-model_v4.pdb.gz_predictions.csv,40.73
pred/AF-G4VQU6-F1-model_v4.pdb.gz_predictions.csv,40.73
pred/AF-A0A5K4FAL6-F1-model_v4.pdb.gz_predictions.csv,40.69
pred/AF-A0A3Q0KQS0-F1-model_v4.pdb.gz_predictions.csv,40.65
pred/AF-A0A5K4FAZ7-F1-model_v4.pdb.gz_predictions.csv,40.64
pred/AF-A0A5K4FE79-F1-model_v4.pdb.gz_predictions.csv,40.62
pred/AF-A0A5K4ETP2-F1-model_v4.pdb.gz_predictions.csv,40.53
pred/AF-A0A5K4ENU1-F1-model_v4.pdb.gz_predictions.csv,40.47
pred/AF-A0A5K4ENR6-F1-model_v4.pdb.gz_predictions.csv,40.45
pred/AF-A0A3Q0KMA3-F1-model_v4.pdb.gz_predictions.csv,40.21
pred/AF-A0A5K4F135-F1-model_v4.pdb.gz_predictions.csv,40.13
pred/AF-A0A3Q0KT90-F1-model_v4.pdb.gz_predictions.csv,40.08
pred/AF-A0A5K4EPI8-F1-model_v4.pdb.gz_predictions.csv,39.91
pred/AF-G4VI72-F1-model_v4.pdb.gz_predictions.csv,39.71
pred/AF-A0A5K4F874-F1-model_v4.pdb.gz_predictions.csv,39.71
pred/AF-A0A3Q0KHE7-F1-model_v4.pdb.gz_predictions.csv,39.59
pred/AF-A0A3Q0KPY0-F1-model_v4.pdb.gz_predictions.csv,39.58
pred/AF-A0A5K4FCD6-F1-model_v4.pdb.gz_predictions.csv,39.57
pred/AF-A0A5K4F0I5-F1-model_v4.pdb.gz_predictions.csv,39.55
pred/AF-A0A5K4F1J5-F1-model_v4.pdb.gz_predictions.csv,39.48
pred/AF-G4VN20-F1-model_v4.pdb.gz_predictions.csv,39.46
pred/AF-A0A3Q0KN92-F1-model_v4.pdb.gz_predictions.csv,39.37
pred/AF-G4LY75-F1-model_v4.pdb.gz_predictions.csv,39.34
pred/AF-G4LVW2-F1-model_v4.pdb.gz_predictions.csv,39.34
pred/AF-A0A3Q0KMM5-F1-model_v4.pdb.gz_predictions.csv,39.31
pred/AF-A0A3Q0KV61-F1-model_v4.pdb.gz_predictions.csv,39.3
pred/AF-A0A3Q0KVC3-F1-model_v4.pdb.gz_predictions.csv,39.2
pred/AF-A0A5K4ENF2-F1-model_v4.pdb.gz_predictions.csv,39.14
pred/AF-G4LYS9-F1-model_v4.pdb.gz_predictions.csv,39.1
pred/AF-A0A5K4FD69-F1-model_v4.pdb.gz_predictions.csv,39.1
pred/AF-A0A5K4EPG4-F1-model_v4.pdb.gz_predictions.csv,39.1
pred/AF-A0A3Q0KS00-F1-model_v4.pdb.gz_predictions.csv,39.09
pred/AF-A0A5K4F046-F1-model_v4.pdb.gz_predictions.csv,39.09
pred/AF-A0A5K4F2H2-F1-model_v4.pdb.gz_predictions.csv,39.08
pred/AF-A0A3Q0KMF5-F1-model_v4.pdb.gz_predictions.csv,38.92
pred/AF-A0A5K4EPL3-F1-model_v4.pdb.gz_predictions.csv,38.81
pred/AF-A0A3Q0KPS1-F1-model_v4.pdb.gz_predictions.csv,38.81
pred/AF-A0A3Q0KMG4-F1-model_v4.pdb.gz_predictions.csv,38.79
pred/AF-A0A5K4FC14-F1-model_v4.pdb.gz_predictions.csv,38.7
pred/AF-A0A5K4F6I6-F1-model_v4.pdb.gz_predictions.csv,38.55
pred/AF-A0A3Q0KKR7-F1-model_v4.pdb.gz_predictions.csv,38.47
pred/AF-A0A5K4F4L5-F1-model_v4.pdb.gz_predictions.csv,38.45
pred/AF-G4LYW2-F1-model_v4.pdb.gz_predictions.csv,38.43
pred/AF-A0A3Q0KNQ1-F1-model_v4.pdb.gz_predictions.csv,38.33
pred/AF-A0A5K4F036-F1-model_v4.pdb.gz_predictions.csv,38.31
pred/AF-A0A3Q0KQP5-F1-model_v4.pdb.gz_predictions.csv,38.24
pred/AF-G4VIY7-F1-model_v4.pdb.gz_predictions.csv,38.24
pred/AF-Q71SU7-F1-model_v4.pdb.gz_predictions.csv,38.21
pred/AF-A0A3Q0KIZ3-F1-model_v4.pdb.gz_predictions.csv,38.17
pred/AF-A0A5K4F4V0-F1-model_v4.pdb.gz_predictions.csv,38.14
pred/AF-A0A3Q0KMM7-F1-model_v4.pdb.gz_predictions.csv,38.05
pred/AF-A0A3Q0KKY8-F1-model_v4.pdb.gz_predictions.csv,38.05
pred/AF-A0A3Q0KCT3-F1-model_v4.pdb.gz_predictions.csv,38.0
pred/AF-A0A5K4FBE7-F1-model_v4.pdb.gz_predictions.csv,37.95
pred/AF-A0A5K4EWL6-F1-model_v4.pdb.gz_predictions.csv,37.94
pred/AF-A0A5K4F4I2-F1-model_v4.pdb.gz_predictions.csv,37.92
pred/AF-A0A3Q0KF43-F1-model_v4.pdb.gz_predictions.csv,37.9
pred/AF-A0A5K4ELY9-F1-model_v4.pdb.gz_predictions.csv,37.86
pred/AF-A0A5K4FGT9-F1-model_v4.pdb.gz_predictions.csv,37.74
pred/AF-A0A5K4EKG5-F1-model_v4.pdb.gz_predictions.csv,37.69
pred/AF-A0A3Q0KRN9-F1-model_v4.pdb.gz_predictions.csv,37.66
pred/AF-A0A3Q0KN57-F1-model_v4.pdb.gz_predictions.csv,37.5
pred/AF-A0A3Q0KPY5-F1-model_v4.pdb.gz_predictions.csv,37.48
pred/AF-G4VIY8-F1-model_v4.pdb.gz_predictions.csv,37.46
pred/AF-A0A3Q0KRH5-F1-model_v4.pdb.gz_predictions.csv,37.41
pred/AF-A0A3Q0KTZ3-F1-model_v4.pdb.gz_predictions.csv,37.37
pred/AF-A0A5K4F5W5-F1-model_v4.pdb.gz_predictions.csv,37.35
pred/AF-G4VD35-F1-model_v4.pdb.gz_predictions.csv,37.29
pred/AF-A0A5K4ETC1-F1-model_v4.pdb.gz_predictions.csv,37.13
pred/AF-A0A5K4EZL3-F1-model_v4.pdb.gz_predictions.csv,37.1
pred/AF-G4VPX7-F1-model_v4.pdb.gz_predictions.csv,37.09
pred/AF-G4LWI0-F1-model_v4.pdb.gz_predictions.csv,37.05
pred/AF-G4VJX2-F1-model_v4.pdb.gz_predictions.csv,37.02
pred/AF-A0A5K4EBQ3-F1-model_v4.pdb.gz_predictions.csv,37.01
pred/AF-A0A5K4FE60-F1-model_v4.pdb.gz_predictions.csv,37.01
pred/AF-A0A5K4EKH5-F1-model_v4.pdb.gz_predictions.csv,37.0
pred/AF-A0A3Q0KLG2-F1-model_v4.pdb.gz_predictions.csv,37.0
pred/AF-A0A3Q0KKD2-F1-model_v4.pdb.gz_predictions.csv,36.99
pred/AF-G4VIR8-F1-model_v4.pdb.gz_predictions.csv,36.95
pred/AF-G4LVD7-F1-model_v4.pdb.gz_predictions.csv,36.92
pred/AF-A0A5K4EMQ7-F1-model_v4.pdb.gz_predictions.csv,36.89
pred/AF-A0A5K4ESI5-F1-model_v4.pdb.gz_predictions.csv,36.81
pred/AF-G4LYK2-F1-model_v4.pdb.gz_predictions.csv,36.73
pred/AF-A0A3Q0KQM4-F1-model_v4.pdb.gz_predictions.csv,36.73
pred/AF-A0A3Q0KD42-F1-model_v4.pdb.gz_predictions.csv,36.64
pred/AF-A0A5K4EWB4-F1-model_v4.pdb.gz_predictions.csv,36.62
pred/AF-A0A5K4F3L8-F1-model_v4.pdb.gz_predictions.csv,36.52
pred/AF-A0A5K4FD08-F1-model_v4.pdb.gz_predictions.csv,36.51
pred/AF-G4VDB4-F1-model_v4.pdb.gz_predictions.csv,36.51
pred/AF-A0A3Q0KPD2-F1-model_v4.pdb.gz_predictions.csv,36.48
pred/AF-A0A5K4F490-F1-model_v4.pdb.gz_predictions.csv,36.46
pred/AF-A0A5K4F0F3-F1-model_v4.pdb.gz_predictions.csv,36.44
pred/AF-A0A3Q0KUF1-F1-model_v4.pdb.gz_predictions.csv,36.44
pred/AF-A0A3Q0KUB3-F1-model_v4.pdb.gz_predictions.csv,36.42
pred/AF-A0A3Q0KUD4-F1-model_v4.pdb.gz_predictions.csv,36.4
pred/AF-A0A3Q0KRI6-F1-model_v4.pdb.gz_predictions.csv,36.39
pred/AF-G4LZC6-F1-model_v4.pdb.gz_predictions.csv,36.38
pred/AF-A0A5K4F7D3-F1-model_v4.pdb.gz_predictions.csv,36.35
pred/AF-A0A5K4EJM3-F1-model_v4.pdb.gz_predictions.csv,36.31
pred/AF-A0A5K4F4M0-F1-model_v4.pdb.gz_predictions.csv,36.25
pred/AF-A0A5K4F3C1-F1-model_v4.pdb.gz_predictions.csv,36.19
pred/AF-A0A5K4FAY7-F1-model_v4.pdb.gz_predictions.csv,36.18
pred/AF-A0A5K4F002-F1-model_v4.pdb.gz_predictions.csv,36.15
pred/AF-A0A5K4EH66-F1-model_v4.pdb.gz_predictions.csv,36.12
pred/AF-G4VC44-F1-model_v4.pdb.gz_predictions.csv,36.11
pred/AF-A0A3Q0KP74-F1-model_v4.pdb.gz_predictions.csv,36.04
pred/AF-A0A3Q0KMD5-F1-model_v4.pdb.gz_predictions.csv,36.01
pred/AF-A0A5K4F104-F1-model_v4.pdb.gz_predictions.csv,35.99
pred/AF-A0A5K4ER68-F1-model_v4.pdb.gz_predictions.csv,35.98
pred/AF-A0A3Q0KKR6-F1-model_v4.pdb.gz_predictions.csv,35.95
pred/AF-A0A5K4FD98-F1-model_v4.pdb.gz_predictions.csv,35.93
pred/AF-G4VFD7-F1-model_v4.pdb.gz_predictions.csv,35.92
pred/AF-A0A5K4F074-F1-model_v4.pdb.gz_predictions.csv,35.89
pred/AF-G4VE75-F1-model_v4.pdb.gz_predictions.csv,35.89
