AF-A0A5K4EZP6-F1-model_v4	AF-Q9Y6V0-F7-model_v4	0.143	294	227	0	224	517	471	736	3.321E+00	14
AF-A0A5K4EZP6-F1-model_v4	AF-Q8IXQ4-F1-model_v4	0.100	299	262	0	224	515	42	340	7.099E+00	12
AF-A0A5K4EZP6-F1-model_v4	AF-Q8IXQ4-F1-model_v4	0.100	299	262	0	224	515	42	340	7.099E+00	12
AF-A0A5K4EZP6-F1-model_v4	AF-Q9NRR5-F1-model_v4	0.149	293	212	0	224	516	94	343	9.358E+00	11
AF-A0A5K4EZP6-F1-model_v4	AF-Q9NRR5-F1-model_v4	0.149	293	212	0	224	516	94	343	9.358E+00	11
AF-A0A5K4F169-F1-model_v4	AF-O43663-F1-model_v4	0.186	588	409	0	1	588	1	503	6.138E-18	529
AF-A0A5K4F169-F1-model_v4	AF-O43663-F1-model_v4	0.186	588	409	0	1	588	1	503	6.138E-18	529
AF-A0A5K4F169-F1-model_v4	AF-Q9NVE4-F1-model_v4	0.161	159	128	0	393	551	677	830	3.282E-01	78
AF-A0A5K4F169-F1-model_v4	AF-Q9NVE4-F1-model_v4	0.161	159	128	0	393	551	677	830	3.282E-01	78
AF-A0A5K4F169-F1-model_v4	AF-O60229-F4-model_v4	0.108	495	434	0	23	517	3	489	3.662E-02	49
AF-A0A5K4F169-F1-model_v4	AF-O60229-F4-model_v4	0.108	495	434	0	23	517	3	489	3.662E-02	49
AF-A0A5K4F169-F1-model_v4	AF-O75962-F3-model_v4	0.117	514	421	0	20	533	3	480	9.132E-02	43
AF-A0A5K4F169-F1-model_v4	AF-O75962-F3-model_v4	0.117	514	421	0	20	533	3	480	9.132E-02	43
AF-A0A5K4F169-F1-model_v4	AF-Q8WXH0-F18-model_v4	0.085	711	529	0	9	587	8	718	1.763E-02	43
AF-A0A5K4F169-F1-model_v4	AF-Q8WXH0-F18-model_v4	0.085	711	529	0	9	587	8	718	1.763E-02	43
AF-A0A5K4F169-F1-model_v4	AF-Q13474-F1-model_v4	0.163	292	235	0	259	540	35	326	7.137E-01	40
AF-A0A5K4F169-F1-model_v4	AF-Q13474-F1-model_v4	0.163	292	235	0	259	540	35	326	7.137E-01	40
AF-A0A5K4F169-F1-model_v4	AF-O60229-F3-model_v4	0.111	495	409	0	39	533	3	463	2.079E-01	40
AF-A0A5K4F169-F1-model_v4	AF-O60229-F3-model_v4	0.111	495	409	0	39	533	3	463	2.079E-01	40
AF-A0A5K4F169-F1-model_v4	AF-O60229-F1-model_v4	0.104	510	452	0	8	517	584	1089	1.580E-01	39
AF-A0A5K4F169-F1-model_v4	AF-O60229-F1-model_v4	0.104	510	452	0	8	517	584	1089	1.580E-01	39
AF-A0A5K4F169-F1-model_v4	AF-Q8NF91-F22-model_v4	0.104	557	458	0	8	519	842	1398	1.580E-01	39
AF-A0A5K4F169-F1-model_v4	AF-Q8NF91-F22-model_v4	0.104	557	458	0	8	519	842	1398	1.580E-01	39
AF-A0A5K4F169-F1-model_v4	AF-Q96JB1-F5-model_v4	0.115	389	312	0	162	515	2	390	2.079E-01	38
AF-A0A5K4F169-F1-model_v4	AF-Q96JB1-F5-model_v4	0.115	389	312	0	162	515	2	390	2.079E-01	38
AF-A0A5K4F169-F1-model_v4	AF-Q8WXH0-F27-model_v4	0.103	509	440	0	4	512	13	503	3.597E-01	37
AF-A0A5K4F169-F1-model_v4	AF-Q8WXH0-F27-model_v4	0.103	509	440	0	4	512	13	503	3.597E-01	37
AF-A0A5K4F169-F1-model_v4	AF-Q8IZP0-F1-model_v4	0.162	140	110	0	448	587	11	142	5.578E+00	36
AF-A0A5K4F169-F1-model_v4	AF-Q8IZP0-F1-model_v4	0.162	140	110	0	448	587	11	142	5.578E+00	36
AF-A0A5K4F169-F1-model_v4	AF-P11532-F3-model_v4	0.120	556	464	0	1	556	13	540	3.941E-01	36
AF-A0A5K4F169-F1-model_v4	AF-P11532-F3-model_v4	0.120	556	464	0	1	556	13	540	3.941E-01	36
AF-A0A5K4F169-F1-model_v4	AF-Q9NRC6-F4-model_v4	0.112	559	456	0	2	516	8	566	2.319E-02	36
AF-A0A5K4F169-F1-model_v4	AF-Q9NRC6-F4-model_v4	0.112	559	456	0	2	516	8	566	2.319E-02	36
AF-A0A5K4F169-F1-model_v4	AF-Q8WXH0-F3-model_v4	0.121	665	467	0	58	589	17	681	4.952E-01	35
AF-A0A5K4F169-F1-model_v4	AF-Q8WXH0-F3-model_v4	0.121	665	467	0	58	589	17	681	4.952E-01	35
AF-A0A5K4F169-F1-model_v4	AF-Q8NF91-F14-model_v4	0.121	557	438	0	9	507	621	1177	5.184E-01	34
AF-A0A5K4F169-F1-model_v4	AF-Q8NF91-F14-model_v4	0.121	557	438	0	9	507	621	1177	5.184E-01	34
AF-A0A5K4F169-F1-model_v4	AF-Q9NRC6-F2-model_v4	0.120	541	426	0	32	516	83	623	1.812E-01	34
AF-A0A5K4F169-F1-model_v4	AF-Q9NRC6-F2-model_v4	0.120	541	426	0	32	516	83	623	1.812E-01	34
AF-A0A5K4F169-F1-model_v4	AF-Q8NF91-F5-model_v4	0.117	604	472	0	18	553	175	778	2.176E-01	33
AF-A0A5K4F169-F1-model_v4	AF-Q8NF91-F5-model_v4	0.117	604	472	0	18	553	175	778	2.176E-01	33
AF-A0A5K4F169-F1-model_v4	AF-Q8NF91-F17-model_v4	0.111	582	451	0	9	516	21	602	2.384E-01	32
AF-A0A5K4F169-F1-model_v4	AF-Q8NF91-F17-model_v4	0.111	582	451	0	9	516	21	602	2.384E-01	32
AF-A0A5K4F169-F1-model_v4	AF-Q03001-F15-model_v4	0.122	612	484	0	8	559	779	1390	1.442E-01	31
AF-A0A5K4F169-F1-model_v4	AF-Q03001-F15-model_v4	0.122	612	484	0	8	559	779	1390	1.442E-01	31
AF-A0A5K4F169-F1-model_v4	AF-Q8TE73-F6-model_v4	0.089	402	299	0	219	547	27	428	9.389E-01	31
AF-A0A5K4F169-F1-model_v4	AF-Q8TE73-F6-model_v4	0.089	402	299	0	219	547	27	428	9.389E-01	31
AF-A0A5K4F169-F1-model_v4	AF-Q969V4-F1-model_v4	0.122	512	309	0	1	512	11	363	6.223E-01	30
AF-A0A5K4F169-F1-model_v4	AF-Q969V4-F1-model_v4	0.122	512	309	0	1	512	11	363	6.223E-01	30
AF-A0A5K4F169-F1-model_v4	AF-P46939-F2-model_v4	0.107	555	470	0	9	563	185	711	8.969E-01	30
AF-A0A5K4F169-F1-model_v4	AF-P46939-F2-model_v4	0.107	555	470	0	9	563	185	711	8.969E-01	30
AF-A0A5K4F169-F1-model_v4	AF-Q8NF91-F2-model_v4	0.112	590	487	0	12	560	795	1384	2.277E-01	30
AF-A0A5K4F169-F1-model_v4	AF-Q8NF91-F2-model_v4	0.112	590	487	0	12	560	795	1384	2.277E-01	30
AF-A0A5K4F169-F1-model_v4	AF-P15924-F2-model_v4	0.131	556	461	0	6	537	114	669	1.235E+00	29
AF-A0A5K4F169-F1-model_v4	AF-P15924-F2-model_v4	0.131	556	461	0	6	537	114	669	1.235E+00	29
AF-A0A5K4F169-F1-model_v4	AF-Q9UIF3-F1-model_v4	0.118	563	362	0	6	568	14	424	6.819E-01	28
AF-A0A5K4F169-F1-model_v4	AF-Q9UIF3-F1-model_v4	0.118	563	362	0	6	568	14	424	6.819E-01	28
AF-A0A5K4F169-F1-model_v4	AF-Q96M29-F1-model_v4	0.098	493	327	0	21	513	80	442	1.483E+00	28
AF-A0A5K4F169-F1-model_v4	AF-Q96M29-F1-model_v4	0.098	493	327	0	21	513	80	442	1.483E+00	28
AF-A0A5K4F169-F1-model_v4	AF-A6NI28-F1-model_v4	0.092	219	186	0	346	551	10	228	7.010E+00	28
AF-A0A5K4F169-F1-model_v4	AF-A6NI28-F1-model_v4	0.092	219	186	0	346	551	10	228	7.010E+00	28
AF-A0A5K4F169-F1-model_v4	AF-Q15149-F6-model_v4	0.118	510	403	0	31	540	1	458	1.483E+00	28
AF-A0A5K4F169-F1-model_v4	AF-Q15149-F6-model_v4	0.118	510	403	0	31	540	1	458	1.483E+00	28
AF-A0A5K4F169-F1-model_v4	AF-Q8NF91-F16-model_v4	0.111	549	456	0	9	557	864	1377	1.077E+00	28
AF-A0A5K4F169-F1-model_v4	AF-Q8NF91-F16-model_v4	0.111	549	456	0	9	557	864	1377	1.077E+00	28
AF-A0A5K4F169-F1-model_v4	AF-Q8WXH0-F12-model_v4	0.108	523	448	0	14	516	2	524	9.389E-01	28
AF-A0A5K4F169-F1-model_v4	AF-Q8WXH0-F12-model_v4	0.108	523	448	0	14	516	2	524	9.389E-01	28
AF-A0A5K4F169-F1-model_v4	AF-Q9NRC6-F5-model_v4	0.107	576	451	0	8	513	147	722	2.384E-01	28
AF-A0A5K4F169-F1-model_v4	AF-Q9NRC6-F5-model_v4	0.107	576	451	0	8	513	147	722	2.384E-01	28
AF-A0A5K4F169-F1-model_v4	AF-O60906-F1-model_v4	0.075	158	121	0	415	572	292	423	8.416E+00	27
AF-A0A5K4F169-F1-model_v4	AF-O60906-F1-model_v4	0.075	158	121	0	415	572	292	423	8.416E+00	27
AF-A0A5K4F169-F1-model_v4	AF-Q03001-F17-model_v4	0.121	570	475	0	8	548	379	948	1.625E+00	27
AF-A0A5K4F169-F1-model_v4	AF-Q03001-F17-model_v4	0.121	570	475	0	8	548	379	948	1.625E+00	27
AF-A0A5K4F169-F1-model_v4	AF-Q8NCM8-F5-model_v4	0.122	375	291	0	178	552	13	345	1.780E+00	27
AF-A0A5K4F169-F1-model_v4	AF-Q8NCM8-F5-model_v4	0.122	375	291	0	178	552	13	345	1.780E+00	27
AF-A0A5K4F169-F1-model_v4	AF-Q9NYC9-F6-model_v4	0.102	445	385	0	64	493	58	502	6.514E-01	27
AF-A0A5K4F169-F1-model_v4	AF-Q9NYC9-F6-model_v4	0.102	445	385	0	64	493	58	502	6.514E-01	27
AF-A0A5K4F169-F1-model_v4	AF-Q9UPN3-F18-model_v4	0.124	530	457	0	11	540	169	691	5.184E-01	27
AF-A0A5K4F169-F1-model_v4	AF-Q9UPN3-F18-model_v4	0.124	530	457	0	11	540	169	691	5.184E-01	27
AF-A0A5K4F169-F1-model_v4	AF-Q9UPN3-F29-model_v4	0.114	512	450	0	5	516	217	725	8.969E-01	27
AF-A0A5K4F169-F1-model_v4	AF-Q9UPN3-F29-model_v4	0.114	512	450	0	5	516	217	725	8.969E-01	27
AF-A0A5K4F169-F1-model_v4	AF-Q8WW24-F1-model_v4	0.121	504	337	0	8	511	42	425	8.186E-01	26
AF-A0A5K4F169-F1-model_v4	AF-Q8WW24-F1-model_v4	0.121	504	337	0	8	511	42	425	8.186E-01	26
AF-A0A5K4F169-F1-model_v4	AF-P46939-F11-model_v4	0.117	537	464	0	4	540	19	545	7.137E-01	26
AF-A0A5K4F169-F1-model_v4	AF-P46939-F11-model_v4	0.117	537	464	0	4	540	19	545	7.137E-01	26
AF-A0A5K4F169-F1-model_v4	AF-Q8WXH0-F13-model_v4	0.138	506	374	0	8	513	485	919	1.700E+00	26
AF-A0A5K4F169-F1-model_v4	AF-Q8WXH0-F13-model_v4	0.138	506	374	0	8	513	485	919	1.700E+00	26
AF-A0A5K4F169-F1-model_v4	AF-Q9UPN3-F17-model_v4	0.112	529	464	0	12	540	369	891	9.828E-01	26
AF-A0A5K4F169-F1-model_v4	AF-Q9UPN3-F17-model_v4	0.112	529	464	0	12	540	369	891	9.828E-01	26
AF-A0A5K4F169-F1-model_v4	AF-P53365-F1-model_v4	0.133	319	270	0	240	558	24	335	8.569E-01	25
AF-A0A5K4F169-F1-model_v4	AF-P53365-F1-model_v4	0.133	319	270	0	240	558	24	335	8.569E-01	25
AF-A0A5K4F169-F1-model_v4	AF-P53367-F1-model_v4	0.113	303	261	0	259	561	74	368	1.416E+00	25
AF-A0A5K4F169-F1-model_v4	AF-P53367-F1-model_v4	0.113	303	261	0	259	561	74	368	1.416E+00	25
AF-A0A5K4F169-F1-model_v4	AF-Q9UNH7-F1-model_v4	0.129	311	215	0	203	513	120	367	1.863E+00	25
AF-A0A5K4F169-F1-model_v4	AF-Q9UNH7-F1-model_v4	0.129	311	215	0	203	513	120	367	1.863E+00	25
AF-A0A5K4F169-F1-model_v4	AF-O43264-F1-model_v4	0.108	615	455	0	1	511	15	629	5.680E-01	25
AF-A0A5K4F169-F1-model_v4	AF-O43264-F1-model_v4	0.108	615	455	0	1	511	15	629	5.680E-01	25
AF-A0A5K4F169-F1-model_v4	AF-Q8NCM8-F3-model_v4	0.120	560	466	0	22	552	186	745	7.137E-01	25
AF-A0A5K4F169-F1-model_v4	AF-Q8NCM8-F3-model_v4	0.120	560	466	0	22	552	186	745	7.137E-01	25
AF-A0A5K4F169-F1-model_v4	AF-Q8NF91-F24-model_v4	0.115	564	466	0	8	534	442	1005	1.127E+00	25
AF-A0A5K4F169-F1-model_v4	AF-Q8NF91-F24-model_v4	0.115	564	466	0	8	534	442	1005	1.127E+00	25
AF-A0A5K4F169-F1-model_v4	AF-Q9UPN3-F27-model_v4	0.119	647	485	0	8	559	738	1384	1.552E+00	25
AF-A0A5K4F169-F1-model_v4	AF-Q9UPN3-F27-model_v4	0.119	647	485	0	8	559	738	1384	1.552E+00	25
AF-A0A5K4F169-F1-model_v4	AF-Q9NR28-F1-model_v4	0.099	296	209	0	245	540	5	237	1.700E+00	24
AF-A0A5K4F169-F1-model_v4	AF-Q9NR28-F1-model_v4	0.099	296	209	0	245	540	5	237	1.700E+00	24
AF-A0A5K4F169-F1-model_v4	AF-Q8WYH8-F1-model_v4	0.105	164	135	0	426	589	8	159	8.809E+00	24
AF-A0A5K4F169-F1-model_v4	AF-Q8WYH8-F1-model_v4	0.105	164	135	0	426	589	8	159	8.809E+00	24
AF-A0A5K4F169-F1-model_v4	AF-P11532-F5-model_v4	0.102	547	454	0	34	540	3	549	1.483E+00	24
AF-A0A5K4F169-F1-model_v4	AF-P11532-F5-model_v4	0.102	547	454	0	34	540	3	549	1.483E+00	24
AF-A0A5K4F169-F1-model_v4	AF-P15924-F1-model_v4	0.122	556	466	0	6	537	314	869	2.565E+00	24
AF-A0A5K4F169-F1-model_v4	AF-P15924-F1-model_v4	0.122	556	466	0	6	537	314	869	2.565E+00	24
AF-A0A5K4F169-F1-model_v4	AF-Q03001-F16-model_v4	0.114	573	466	0	8	534	579	1151	7.820E-01	24
AF-A0A5K4F169-F1-model_v4	AF-Q03001-F16-model_v4	0.114	573	466	0	8	534	579	1151	7.820E-01	24
AF-A0A5K4F169-F1-model_v4	AF-Q03001-F28-model_v4	0.095	554	484	0	5	558	802	1337	1.552E+00	24
AF-A0A5K4F169-F1-model_v4	AF-Q03001-F28-model_v4	0.095	554	484	0	5	558	802	1337	1.552E+00	24
AF-A0A5K4F169-F1-model_v4	AF-Q8IVF4-F6-model_v4	0.087	463	394	0	61	493	5	467	1.416E+00	24
AF-A0A5K4F169-F1-model_v4	AF-Q8IVF4-F6-model_v4	0.087	463	394	0	61	493	5	467	1.416E+00	24
AF-A0A5K4F169-F1-model_v4	AF-Q8NCM8-F4-model_v4	0.114	545	459	0	34	552	1	545	2.341E+00	24
AF-A0A5K4F169-F1-model_v4	AF-Q8NCM8-F4-model_v4	0.114	545	459	0	34	552	1	545	2.341E+00	24
AF-A0A5K4F169-F1-model_v4	AF-Q8TD57-F4-model_v4	0.095	358	319	0	196	553	65	417	1.483E+00	24
AF-A0A5K4F169-F1-model_v4	AF-Q8TD57-F4-model_v4	0.095	358	319	0	196	553	65	417	1.483E+00	24
AF-A0A5K4F169-F1-model_v4	AF-Q8WXH0-F28-model_v4	0.104	443	395	0	95	537	387	828	8.186E-01	24
AF-A0A5K4F169-F1-model_v4	AF-Q8WXH0-F28-model_v4	0.104	443	395	0	95	537	387	828	8.186E-01	24
AF-A0A5K4F169-F1-model_v4	AF-Q8WXH0-F6-model_v4	0.109	724	521	0	2	587	677	1400	7.137E-01	24
AF-A0A5K4F169-F1-model_v4	AF-Q8WXH0-F6-model_v4	0.109	724	521	0	2	587	677	1400	7.137E-01	24
AF-A0A5K4F169-F1-model_v4	AF-Q9NYV7-F1-model_v4	0.106	201	173	0	325	519	15	215	2.565E+00	23
AF-A0A5K4F169-F1-model_v4	AF-Q8N205-F1-model_v4	0.147	214	152	0	259	472	44	222	4.051E+00	23
AF-A0A5K4F169-F1-model_v4	AF-Q8N205-F1-model_v4	0.147	214	152	0	259	472	44	222	4.051E+00	23
AF-A0A5K4F169-F1-model_v4	AF-P33897-F1-model_v4	0.136	299	232	0	245	513	27	325	2.137E+00	23
AF-A0A5K4F169-F1-model_v4	AF-P33897-F1-model_v4	0.136	299	232	0	245	513	27	325	2.137E+00	23
AF-A0A5K4F169-F1-model_v4	AF-Q9P107-F1-model_v4	0.122	278	241	0	239	516	8	283	3.224E+00	23
AF-A0A5K4F169-F1-model_v4	AF-Q9P107-F1-model_v4	0.122	278	241	0	239	516	8	283	3.224E+00	23
AF-A0A5K4F169-F1-model_v4	AF-O14686-F18-model_v4	0.116	173	136	0	415	587	100	254	8.416E+00	23
AF-A0A5K4F169-F1-model_v4	AF-O14686-F18-model_v4	0.116	173	136	0	415	587	100	254	8.416E+00	23
AF-A0A5K4F169-F1-model_v4	AF-P11532-F2-model_v4	0.102	629	484	0	1	540	521	1149	2.041E+00	23
AF-A0A5K4F169-F1-model_v4	AF-P11532-F2-model_v4	0.102	629	484	0	1	540	521	1149	2.041E+00	23
AF-A0A5K4F169-F1-model_v4	AF-Q03001-F27-model_v4	0.137	564	445	0	8	524	52	615	4.520E-01	23
AF-A0A5K4F169-F1-model_v4	AF-Q03001-F27-model_v4	0.137	564	445	0	8	524	52	615	4.520E-01	23
AF-A0A5K4F169-F1-model_v4	AF-Q8NF91-F19-model_v4	0.121	529	407	0	9	537	264	727	1.700E+00	23
AF-A0A5K4F169-F1-model_v4	AF-Q8NF91-F19-model_v4	0.121	529	407	0	9	537	264	727	1.700E+00	23
AF-A0A5K4F169-F1-model_v4	AF-Q96JB1-F6-model_v4	0.102	476	330	0	57	532	19	387	1.235E+00	23
AF-A0A5K4F169-F1-model_v4	AF-Q96JB1-F6-model_v4	0.102	476	330	0	57	532	19	387	1.235E+00	23
AF-A0A5K4F169-F1-model_v4	AF-O75558-F1-model_v4	0.111	265	232	0	297	558	21	285	5.091E+00	22
AF-A0A5K4F169-F1-model_v4	AF-Q9NX36-F1-model_v4	0.114	366	284	0	243	563	1	366	5.329E+00	22
AF-A0A5K4F169-F1-model_v4	AF-Q9NX36-F1-model_v4	0.114	366	284	0	243	563	1	366	5.329E+00	22
AF-A0A5K4F169-F1-model_v4	AF-O75592-F8-model_v4	0.133	244	177	0	325	529	17	260	2.942E+00	22
AF-A0A5K4F169-F1-model_v4	AF-O75592-F8-model_v4	0.133	244	177	0	325	529	17	260	2.942E+00	22
AF-A0A5K4F169-F1-model_v4	AF-P11532-F6-model_v4	0.105	589	458	0	4	516	373	961	1.780E+00	22
AF-A0A5K4F169-F1-model_v4	AF-P11532-F6-model_v4	0.105	589	458	0	4	516	373	961	1.780E+00	22
AF-A0A5K4F169-F1-model_v4	AF-Q03001-F18-model_v4	0.109	562	474	0	8	540	179	740	2.451E+00	22
AF-A0A5K4F169-F1-model_v4	AF-Q03001-F18-model_v4	0.109	562	474	0	8	540	179	740	2.451E+00	22
AF-A0A5K4F169-F1-model_v4	AF-Q03001-F29-model_v4	0.115	551	477	0	5	555	595	1134	1.235E+00	22
AF-A0A5K4F169-F1-model_v4	AF-Q03001-F29-model_v4	0.115	551	477	0	5	555	595	1134	1.235E+00	22
AF-A0A5K4F169-F1-model_v4	AF-Q8TE73-F2-model_v4	0.103	685	458	0	25	536	524	1208	1.700E+00	22
AF-A0A5K4F169-F1-model_v4	AF-Q8TE73-F2-model_v4	0.103	685	458	0	25	536	524	1208	1.700E+00	22
AF-A0A5K4F169-F1-model_v4	AF-Q9NRC6-F1-model_v4	0.129	627	442	0	8	516	470	1096	6.819E-01	22
AF-A0A5K4F169-F1-model_v4	AF-Q9NRC6-F1-model_v4	0.129	627	442	0	8	516	470	1096	6.819E-01	22
AF-A0A5K4F169-F1-model_v4	AF-Q9NRC6-F12-model_v4	0.107	514	405	0	4	517	630	1084	3.080E+00	22
AF-A0A5K4F169-F1-model_v4	AF-Q9NRC6-F12-model_v4	0.107	514	405	0	4	517	630	1084	3.080E+00	22
AF-A0A5K4F169-F1-model_v4	AF-Q9UPN3-F23-model_v4	0.125	539	443	0	1	507	39	577	1.353E+00	22
AF-A0A5K4F169-F1-model_v4	AF-Q9UPN3-F23-model_v4	0.125	539	443	0	1	507	39	577	1.353E+00	22
AF-A0A5K4F169-F1-model_v4	AF-Q9UPN3-F28-model_v4	0.133	538	447	0	11	548	880	1395	1.950E+00	22
AF-A0A5K4F169-F1-model_v4	AF-Q9UPN3-F28-model_v4	0.133	538	447	0	11	548	880	1395	1.950E+00	22
AF-A0A5K4F169-F1-model_v4	AF-Q86VH2-F1-model_v4	0.117	572	426	0	1	572	431	914	2.041E+00	22
AF-A0A5K4F169-F1-model_v4	AF-Q86VH2-F1-model_v4	0.117	572	426	0	1	572	431	914	2.041E+00	22
AF-A0A5K4F169-F1-model_v4	AF-Q9ULG1-F1-model_v4	0.143	380	297	0	127	473	107	486	1.552E+00	22
AF-A0A5K4F169-F1-model_v4	AF-Q9ULG1-F1-model_v4	0.143	380	297	0	127	473	107	486	1.552E+00	22
AF-A0A5K4F169-F1-model_v4	AF-Q14CZ0-F1-model_v4	0.140	272	184	0	30	301	21	235	7.010E+00	21
AF-A0A5K4F169-F1-model_v4	AF-Q14CZ0-F1-model_v4	0.140	272	184	0	30	301	21	235	7.010E+00	21
AF-A0A5K4F169-F1-model_v4	AF-O14678-F1-model_v4	0.122	242	177	0	311	513	38	279	5.839E+00	21
AF-A0A5K4F169-F1-model_v4	AF-O14678-F1-model_v4	0.122	242	177	0	311	513	38	279	5.839E+00	21
AF-A0A5K4F169-F1-model_v4	AF-Q5U651-F1-model_v4	0.157	245	176	0	302	511	585	829	3.532E+00	21
AF-A0A5K4F169-F1-model_v4	AF-Q5U651-F1-model_v4	0.157	245	176	0	302	511	585	829	3.532E+00	21
AF-A0A5K4F169-F1-model_v4	AF-O95155-F1-model_v4	0.093	439	325	0	73	511	732	1090	2.237E+00	21
AF-A0A5K4F169-F1-model_v4	AF-O95155-F1-model_v4	0.093	439	325	0	73	511	732	1090	2.237E+00	21
AF-A0A5K4F169-F1-model_v4	AF-P25054-F3-model_v4	0.126	420	323	0	219	589	9	428	2.685E+00	21
AF-A0A5K4F169-F1-model_v4	AF-P25054-F3-model_v4	0.126	420	323	0	219	589	9	428	2.685E+00	21
AF-A0A5K4F169-F1-model_v4	AF-Q9NRC6-F6-model_v4	0.100	520	406	0	62	513	3	522	1.483E+00	21
AF-A0A5K4F169-F1-model_v4	AF-Q9NRC6-F6-model_v4	0.100	520	406	0	62	513	3	522	1.483E+00	21
AF-A0A5K4F169-F1-model_v4	AF-Q9UFH2-F4-model_v4	0.085	445	393	0	64	493	435	879	2.041E+00	21
AF-A0A5K4F169-F1-model_v4	AF-Q9UFH2-F4-model_v4	0.085	445	393	0	64	493	435	879	2.041E+00	21
AF-A0A5K4F169-F1-model_v4	AF-Q9UPN3-F21-model_v4	0.129	509	429	0	5	513	265	757	2.811E+00	21
AF-A0A5K4F169-F1-model_v4	AF-Q9UPN3-F21-model_v4	0.129	509	429	0	5	513	265	757	2.811E+00	21
AF-A0A5K4F169-F1-model_v4	AF-Q9UPN3-F24-model_v4	0.118	490	370	0	62	551	21	440	2.685E+00	21
AF-A0A5K4F169-F1-model_v4	AF-Q9UPN3-F24-model_v4	0.118	490	370	0	62	551	21	440	2.685E+00	21
AF-A0A5K4F169-F1-model_v4	AF-Q13813-F1-model_v4	0.101	615	423	0	40	511	820	1434	1.293E+00	21
AF-A0A5K4F169-F1-model_v4	AF-Q13813-F1-model_v4	0.101	615	423	0	40	511	820	1434	1.293E+00	21
AF-A0A5K4F169-F1-model_v4	AF-Q03001-F26-model_v4	0.144	461	365	0	90	516	354	814	1.353E+00	20
AF-A0A5K4F169-F1-model_v4	AF-Q03001-F26-model_v4	0.144	461	365	0	90	516	354	814	1.353E+00	20
AF-A0A5K4F169-F1-model_v4	AF-Q03001-F30-model_v4	0.128	509	432	0	8	516	184	679	4.439E+00	20
AF-A0A5K4F169-F1-model_v4	AF-Q03001-F30-model_v4	0.128	509	432	0	8	516	184	679	4.439E+00	20
AF-A0A5K4F169-F1-model_v4	AF-Q8NF91-F13-model_v4	0.120	511	442	0	11	513	889	1399	2.341E+00	20
